,iteration_seed,time_opt,eccentricity_opt,total_towers_opt,time_e_sc_mept,eccentricity_e_sc_mept,total_towers_e_sc_mept,time_e_t_mept,eccentricity_e_t_mept,total_towers_e_t_mept
0,1.0,0.006,5.0,3.0,0.0009,5.0,3.0,0.0005,5.0,3.0
1,2.0,0.0026,5.0,3.0,0.0007,5.0,3.0,0.0006,5.0,3.0
2,3.0,0.004,5.0,4.0,0.0015,5.0,4.0,0.0009,5.0,4.0
3,4.0,0.0018,5.0,4.0,0.0006,5.0,4.0,0.0005,5.0,4.0
4,5.0,0.003,4.0,3.0,0.001,4.0,3.0,0.0005,4.0,3.0
5,6.0,0.0039,10.0,4.0,0.0023,10.0,4.0,0.0016,10.0,4.0
6,7.0,0.0019,5.0,3.0,0.0008,5.0,4.0,0.0005,5.0,3.0
7,8.0,0.0026,4.0,3.0,0.0009,4.0,3.0,0.0006,4.0,3.0
8,9.0,0.0032,6.0,4.0,0.0014,6.0,4.0,0.0009,6.0,4.0
9,10.0,0.0021,9.0,4.0,0.0014,9.0,4.0,0.0011,9.0,4.0
10,11.0,0.0016,4.0,3.0,0.0005,4.0,3.0,0.0003,4.0,3.0
11,12.0,0.0021,8.0,4.0,0.0012,8.0,4.0,0.001,8.0,4.0
12,13.0,0.0018,6.0,3.0,0.0008,6.0,3.0,0.0007,6.0,3.0
13,14.0,0.0025,4.0,3.0,0.001,4.0,3.0,0.0005,4.0,3.0
14,15.0,0.0024,8.0,4.0,0.0012,8.0,4.0,0.001,8.0,4.0
15,16.0,0.0032,6.0,3.0,0.0012,6.0,4.0,0.0007,6.0,3.0
16,17.0,0.0021,5.0,3.0,0.0009,5.0,3.0,0.0006,5.0,3.0
17,18.0,0.0031,5.0,3.0,0.0012,5.0,4.0,0.0009,5.0,3.0
18,19.0,0.0025,5.0,3.0,0.0011,5.0,3.0,0.0007,5.0,3.0
19,20.0,0.0027,4.0,3.0,0.0009,4.0,3.0,0.0005,4.0,3.0
20,21.0,0.0031,9.0,4.0,0.0014,9.0,4.0,0.0013,9.0,4.0
21,22.0,0.003,11.0,3.0,0.0019,11.0,3.0,0.002,11.0,3.0
22,23.0,0.0026,8.0,4.0,0.0012,8.0,5.0,0.0009,8.0,4.0
23,24.0,0.0042,7.0,4.0,0.0018,7.0,5.0,0.0011,7.0,4.0
24,25.0,0.003,5.0,3.0,0.0012,5.0,3.0,0.0007,5.0,3.0
25,26.0,0.0015,4.0,3.0,0.0005,4.0,3.0,0.0004,4.0,3.0
26,27.0,0.0042,14.0,4.0,0.0037,14.0,4.0,0.0021,14.0,4.0
27,28.0,0.0023,5.0,3.0,0.0008,5.0,4.0,0.0006,5.0,3.0
28,29.0,0.0036,7.0,4.0,0.0017,7.0,4.0,0.001,7.0,4.0
29,30.0,0.0025,7.0,3.0,0.0013,7.0,4.0,0.001,7.0,3.0
30,31.0,0.0037,8.0,3.0,0.0018,8.0,4.0,0.0013,8.0,3.0
31,32.0,0.0024,7.0,3.0,0.0011,7.0,3.0,0.0008,7.0,3.0
32,33.0,0.0016,4.0,3.0,0.0006,4.0,3.0,0.0004,4.0,3.0
